Time,Sample Count, IR Count, Red Count, Raw ECG, Raw ECG (mV),Filtered ECG, Filtered ECG (mV)
38:58.2,55412,227,0,588,0.1800309,-764,-0.2339177
38:58.2,55413,249,7,483,0.147882525,-722,-0.22105835
38:58.2,55414,228,0,-795,-0.243409125,-667,-0.204218725
38:58.2,55415,248,8,-830,-0.25412525,-612,-0.1873791
38:58.2,55416,228,0,687,0.210342225,-575,-0.176050625
38:58.3,55417,249,7,765,0.234223875,-526,-0.16104805
38:58.3,55418,226,0,-826,-0.25290055,-431,-0.131961425
38:58.3,55419,250,8,-954,-0.29209095,-325,-0.099506875
38:58.3,55420,227,0,535,0.163803625,-252,-0.0771561
38:58.3,55421,250,8,541,0.165640675,-197,-0.060316475
38:58.3,55422,228,0,-1073,-0.328525775,-130,-0.03980275
38:58.3,55423,249,7,-1146,-0.35087655,-70,-0.02143225
38:58.3,55424,228,0,420,0.1285935,-44,-0.0134717
38:58.3,55425,251,8,190,0.05817325,-26,-0.00796055
38:58.3,55426,228,0,-1278,-0.39129165,11,0.003367925
38:58.3,55427,249,7,-1491,-0.456506925,43,0.013165525
38:58.3,55428,226,0,-158,-0.04837565,36,0.0110223
38:58.3,55429,250,7,-48,-0.0146964,13,0.003980275
38:58.3,55430,226,0,-1654,-0.50641345,7,0.002143225
38:58.3,55431,251,8,-1766,-0.54070505,2,0.00061235
38:58.3,55432,227,0,-148,-0.0453139,-32,-0.0097976
38:58.3,55433,252,8,-117,-0.035822475,-72,-0.0220446
38:58.3,55434,228,0,-1704,-0.5217222,-81,-0.024800175
38:58.3,55435,252,8,-1616,-0.4947788,-83,-0.025412525
38:58.3,55436,227,0,-353,-0.108079775,-109,-0.033373075
38:58.3,55437,252,10,-190,-0.05817325,-134,-0.04102745
38:58.3,55438,226,0,-1684,-0.5155987,-128,-0.0391904
38:58.3,55439,252,9,-1786,-0.54682855,-114,-0.03490395
38:58.3,55440,229,0,-207,-0.063378225,-131,-0.040108925
38:58.4,55441,252,8,-231,-0.070726425,-159,-0.048681825
38:58.4,55442,228,0,-1594,-0.48804295,-172,-0.0526621
38:58.4,55443,253,8,-1829,-0.559994075,-193,-0.059091775
38:58.4,55444,227,0,-254,-0.07776845,-250,-0.07654375
38:58.4,55445,253,10,-250,-0.07654375,-321,-0.098282175
38:58.4,55446,228,0,-1526,-0.46722305,-368,-0.1126724
38:58.4,55447,251,9,-1650,-0.50518875,-412,-0.1261441
38:58.4,55448,228,0,-337,-0.103180975,-488,-0.1494134
38:58.4,55449,253,10,-185,-0.056642375,-575,-0.176050625
38:58.4,55450,227,0,-1663,-0.509169025,-635,-0.194421125
38:58.4,55451,255,9,-1780,-0.5449915,-687,-0.210342225
38:58.4,55452,226,0,-310,-0.09491425,-759,-0.232386825
38:58.4,55453,255,10,-42,-0.01285935,-827,-0.253206725
38:58.4,55454,226,0,-1897,-0.580813975,-857,-0.262391975
38:58.4,55455,255,9,-1926,-0.58969305,-871,-0.266678425
38:58.4,55456,228,0,-220,-0.0673585,-906,-0.27739455
38:58.4,55457,257,11,-18,-0.00551115,-944,-0.2890292
38:58.4,55458,226,0,-1505,-0.460793375,-951,-0.291172425
38:58.4,55459,257,7,-1782,-0.54560385,-948,-0.2902539
38:58.4,55460,226,0,-325,-0.099506875,-966,-0.29576505
38:58.4,55461,255,10,-167,-0.051131225,-987,-0.302194725
38:58.4,55462,227,0,-1603,-0.490798525,-975,-0.298520625
38:58.4,55463,256,10,-1935,-0.592448625,-954,-0.29209095
38:58.4,55464,226,0,-426,-0.13043055,-959,-0.293621825
38:58.4,55465,258,10,-89,-0.027249575,-974,-0.29821445
38:58.4,55466,225,0,-1641,-0.502433175,-966,-0.29576505
38:58.4,55467,256,10,-1803,-0.552033525,-952,-0.2914786
38:58.4,55468,227,0,-329,-0.100731575,-965,-0.295458875
38:58.4,55469,259,10,-194,-0.05939795,-980,-0.3000515
38:58.5,55470,225,0,-1716,-0.5253963,-966,-0.29576505
38:58.5,55471,258,10,-1825,-0.558769375,-948,-0.2902539
38:58.5,55472,225,0,-330,-0.10103775,-963,-0.294846525
38:58.5,55473,258,10,-134,-0.04102745,-985,-0.301582375
38:58.5,55474,225,0,-1655,-0.506719625,-980,-0.3000515
38:58.5,55475,258,11,-1980,-0.6062265,-966,-0.29576505
38:58.5,55476,224,0,-440,-0.134717,-976,-0.2988268
38:58.5,55477,259,12,-426,-0.13043055,-992,-0.3037256
38:58.5,55478,225,0,-1857,-0.568566975,-979,-0.299745325
38:58.5,55479,258,11,-2214,-0.67787145,-957,-0.293009475
38:58.5,55480,225,0,-791,-0.242184425,-967,-0.296071225
38:58.5,55481,259,10,-409,-0.125225575,-988,-0.3025009
38:58.5,55482,225,0,-1884,-0.5768337,-980,-0.3000515
38:58.5,55483,259,11,-2070,-0.63378225,-960,-0.293928
38:58.5,55484,225,0,-723,-0.221364525,-970,-0.29698975
38:58.5,55485,260,11,-479,-0.146657825,-991,-0.303419425
38:58.5,55486,224,0,-1829,-0.559994075,-988,-0.3025009
38:58.5,55487,260,11,-2246,-0.68766905,-977,-0.299132975
38:58.5,55488,223,0,-829,-0.253819075,-991,-0.303419425
38:58.5,55489,260,12,-418,-0.12798115,-1012,-0.3098491
38:58.5,55490,224,0,-1966,-0.60194005,-1006,-0.30801205
38:58.5,55491,261,11,-2344,-0.7176742,-992,-0.3037256
38:58.5,55492,223,0,-843,-0.258105525,-1005,-0.307705875
38:58.5,55493,260,12,-449,-0.137472575,-1030,-0.31536025
38:58.6,55494,223,0,-1869,-0.572241075,-1030,-0.31536025
38:58.6,55495,261,10,-2165,-0.662868875,-1025,-0.313829375
38:58.6,55496,222,0,-783,-0.239735025,-1051,-0.321789925
38:58.6,55497,260,13,-500,-0.1530875,-1093,-0.334649275
38:58.6,55498,223,0,-2027,-0.620616725,-1112,-0.3404666
38:58.6,55499,261,11,-2372,-0.7262471,-1124,-0.3441407
38:58.6,55500,224,0,-825,-0.252594375,-1164,-0.3563877
38:58.6,55501,261,13,-452,-0.1383911,-1215,-0.372002625
38:58.6,55502,221,0,-1961,-0.600409175,-1235,-0.378126125
38:58.6,55503,262,12,-2444,-0.7482917,-1240,-0.379657
38:58.6,55504,222,0,-860,-0.2633105,-1267,-0.387923725
38:58.6,55505,261,10,-338,-0.10348715,-1302,-0.39863985
38:58.6,55506,222,0,-2034,-0.62275995,-1307,-0.400170725
38:58.6,55507,262,12,-2411,-0.738187925,-1301,-0.398333675
38:58.6,55508,224,0,-807,-0.247083225,-1320,-0.404151
38:58.6,55509,261,14,-474,-0.14512695,-1349,-0.413030075
38:58.7,55510,223,0,-1981,-0.606532675,-1349,-0.413030075
38:58.7,55511,261,13,-2285,-0.699609875,-1336,-0.4090498
38:58.7,55512,222,0,-731,-0.223813925,-1345,-0.411805375
38:58.7,55513,262,14,-374,-0.11450945,-1364,-0.4176227
38:58.7,55514,221,0,-1853,-0.567342275,-1360,-0.416398
38:58.7,55515,262,13,-2166,-0.66317505,-1348,-0.4127239
38:58.7,55516,222,0,-799,-0.244633825,-1364,-0.4176227
38:58.7,55517,261,14,-358,-0.10961065,-1390,-0.42558325
38:58.7,55518,221,0,-1596,-0.4886553,-1388,-0.4249709
38:58.7,55519,261,12,-2208,-0.6760344,-1372,-0.4200721
38:58.7,55520,221,0,-691,-0.211566925,-1382,-0.42313385
38:58.7,55521,262,14,-155,-0.047457125,-1404,-0.4298697
38:58.7,55522,221,0,-1800,-0.551115,-1400,-0.428645
38:58.7,55523,261,14,-2237,-0.684913475,-1386,-0.42435855
38:58.7,55524,221,0,-533,-0.163191275,-1400,-0.428645
38:58.7,55525,261,14,-99,-0.030311325,-1425,-0.436299375
38:58.7,55526,220,0,-1630,-0.49906525,-1421,-0.435074675
38:58.7,55527,261,14,-2097,-0.642048975,-1404,-0.4298697
38:58.7,55528,221,0,-408,-0.1249194,-1413,-0.432625275
38:58.8,55529,261,15,-89,-0.027249575,-1430,-0.43783025
38:58.8,55530,220,0,-1600,-0.48988,-1417,-0.433849975
38:58.8,55531,261,13,-2132,-0.6527651,-1386,-0.42435855
38:58.8,55532,219,0,-702,-0.21493485,-1378,-0.42190915
38:58.8,55533,261,14,-255,-0.078074625,-1385,-0.424052375
38:58.8,55534,220,0,-1721,-0.526927175,-1366,-0.41823505
38:58.8,55535,261,14,-2055,-0.629189625,-1331,-0.407518925
38:58.8,55536,220,0,-787,-0.240959725,-1322,-0.40476335
38:58.8,55537,259,15,-342,-0.10471185,-1326,-0.40598805
38:58.8,55538,220,0,-1655,-0.506719625,-1300,-0.3980275
38:58.8,55539,260,15,-2112,-0.6466416,-1262,-0.38639285
38:58.8,55540,221,0,-658,-0.20146315,-1252,-0.3833311
38:58.8,55541,257,17,-397,-0.121551475,-1255,-0.384249625
38:58.8,55542,221,0,-1619,-0.495697325,-1231,-0.376901425
38:58.8,55543,260,15,-2025,-0.620004375,-1196,-0.3661853
38:58.8,55544,220,0,-613,-0.187685275,-1188,-0.3637359
38:58.8,55545,257,14,-80,-0.024494,-1192,-0.3649606
38:58.8,55546,220,0,-1335,-0.408743625,-1170,-0.35822475
38:58.8,55547,259,15,-1813,-0.555095275,-1134,-0.34720245
38:58.9,55548,219,0,-325,-0.099506875,-1126,-0.34475305
38:58.9,55549,259,16,361,0.110529175,-1135,-0.347508625
38:58.9,55550,220,0,-915,-0.280150125,-1122,-0.34352835
38:58.9,55551,259,17,-2003,-0.613268525,-1099,-0.336486325
38:58.9,55552,220,0,-1008,-0.3086244,-1106,-0.33862955
38:58.9,55553,258,16,-1010,-0.30923675,-1135,-0.347508625
38:58.9,55554,217,0,-2583,-0.790850025,-1141,-0.349345675
38:58.9,55555,258,16,-2691,-0.823916925,-1133,-0.346896275
38:58.9,55556,220,0,-848,-0.2596364,-1150,-0.35210125
38:58.9,55557,258,17,-126,-0.03857805,-1181,-0.361592675
38:58.9,55558,217,0,-1265,-0.387311375,-1189,-0.364042075
38:58.9,55559,258,16,-1880,-0.575609,-1181,-0.361592675
38:58.9,55560,219,0,-481,-0.147270175,-1193,-0.365266775
38:58.9,55561,257,17,61,0.018676675,-1214,-0.37169645
38:58.9,55562,218,0,-1175,-0.359755625,-1203,-0.368328525
38:58.9,55563,257,17,-1751,-0.536112425,-1171,-0.358530925
38:58.9,55564,219,0,-414,-0.12675645,-1153,-0.353019775
38:59.0,55565,258,17,202,0.06184735,-1140,-0.3490395
38:59.0,55566,216,0,-1280,-0.391904,-1092,-0.3343431
38:59.0,55567,258,17,-1905,-0.583263375,-1025,-0.313829375
38:59.0,55568,218,0,-471,-0.144208425,-988,-0.3025009
38:59.0,55569,257,19,144,0.0440892,-982,-0.30066385
38:59.0,55570,219,0,-1111,-0.340160425,-978,-0.29943915
38:59.0,55571,256,18,-1791,-0.548359425,-987,-0.302194725
38:59.0,55572,217,0,-241,-0.073788175,-1038,-0.31780965
38:59.0,55573,256,19,336,0.1028748,-1197,-0.366491475
38:59.0,55574,218,0,-1044,-0.3196467,-1213,-0.371390275
38:59.0,55575,257,17,-1689,-0.517129575,-1228,-0.3759829
38:59.0,55576,218,0,-162,-0.04960035,-1278,-0.39129165
38:59.0,55577,256,19,317,0.097057475,-1275,-0.390373125
38:59.0,55578,217,0,-902,-0.27616985,-1292,-0.3955781
38:59.0,55579,256,19,-1542,-0.47212185,-1247,-0.381800225
38:59.0,55580,217,0,-229,-0.070114075,-1167,-0.357306225
38:59.0,55581,255,21,359,0.109916825,-1082,-0.33128135
38:59.0,55582,215,0,-1002,-0.30678735,-953,-0.291784775
38:59.0,55583,256,20,-1581,-0.484062675,-997,-0.305256475
38:59.0,55584,215,0,-116,-0.0355163,-998,-0.30556265
38:59.0,55585,255,20,515,0.157680125,-959,-0.293621825
38:59.1,55586,215,0,-745,-0.228100375,-900,-0.2755575
38:59.1,55587,255,20,-1490,-0.45620075,-831,-0.254431425
38:59.1,55588,217,0,-168,-0.0514374,-796,-0.2437153
38:59.1,55589,254,22,654,0.20023845,-796,-0.2437153
38:59.1,55590,218,0,-599,-0.183398825,-791,-0.242184425
38:59.1,55591,255,21,-1223,-0.374452025,-783,-0.239735025
38:59.1,55592,215,0,352,0.1077736,-795,-0.243409125
38:59.1,55593,255,22,969,0.296683575,-809,-0.247695575
38:59.1,55594,216,0,-456,-0.1396158,-782,-0.23942885
38:59.1,55595,256,22,-1097,-0.335873975,-726,-0.22228305
38:59.1,55596,215,0,300,0.0918525,-691,-0.211566925
38:59.1,55597,254,23,833,0.255043775,-681,-0.208505175
38:59.1,55598,215,0,-501,-0.153393675,-660,-0.2020755
38:59.1,55599,254,21,-1177,-0.360367975,-631,-0.193196425
38:59.1,55600,215,0,122,0.03735335,-627,-0.191971725
38:59.1,55601,256,20,837,0.256268475,-635,-0.194421125
38:59.1,55602,215,0,-488,-0.1494134,-613,-0.187685275
38:59.1,55603,255,21,-1279,-0.391597825,-573,-0.175438275
38:59.2,55604,216,0,-101,-0.030923675,-558,-0.17084565
38:59.2,55605,255,21,449,0.137472575,-565,-0.172988875
38:59.2,55606,216,0,-814,-0.24922645,-549,-0.168090075
38:59.2,55607,255,23,-1651,-0.505494925,-514,-0.15737395
38:59.2,55608,216,0,-201,-0.061541175,-494,-0.15125045
38:59.2,55609,254,23,497,0.152168975,-480,-0.146964
38:59.2,55610,215,0,-1101,-0.337098675,-434,-0.13287995
38:59.2,55611,256,22,-1881,-0.575915175,-370,-0.11328475
38:59.2,55612,216,0,-592,-0.1812556,-330,-0.10103775
38:59.2,55613,254,25,197,0.060316475,-307,-0.093995725
38:59.2,55614,216,0,-1120,-0.342916,-263,-0.080524025
38:59.2,55615,254,24,-1767,-0.541011225,-204,-0.0624597
38:59.2,55616,215,0,-618,-0.18921615,-171,-0.052355925
38:59.2,55617,255,25,78,0.02388165,-164,-0.0502127
38:59.2,55618,215,0,-1192,-0.3649606,-145,-0.044395375
38:59.2,55619,254,24,-1919,-0.587549825,-119,-0.036434825
38:59.3,55620,217,0,-560,-0.171458,-125,-0.038271875
38:59.3,55621,254,25,283,0.086647525,-158,-0.04837565
38:59.3,55622,215,0,-1127,-0.345059225,-174,-0.05327445
38:59.3,55623,255,24,-1838,-0.56274965,-180,-0.0551115
38:59.3,55624,215,0,-647,-0.198095225,-217,-0.066439975
38:59.3,55625,254,24,74,0.02265695,-278,-0.08511665
38:59.3,55626,215,0,-1191,-0.364654425,-322,-0.09858835
38:59.3,55627,255,24,-1989,-0.608982075,-354,-0.10838595
38:59.3,55628,215,0,-552,-0.1690086,-450,-0.13777875
38:59.3,55629,254,25,142,0.04347685,-559,-0.171151825
38:59.3,55630,214,0,-1053,-0.322402275,-539,-0.165028325
38:59.3,55631,255,25,-1868,-0.5719349,-568,-0.1739074
38:59.3,55632,215,0,-521,-0.159517175,-632,-0.1935026
38:59.3,55633,255,24,163,0.049906525,-679,-0.207892825
38:59.3,55634,214,0,-1075,-0.329138125,-724,-0.2216707
38:59.3,55635,256,24,-1763,-0.539786525,-748,-0.2290189
38:59.3,55636,213,0,-453,-0.138697275,-789,-0.241572075
38:59.3,55637,254,24,116,0.0355163,-839,-0.256880825
38:59.3,55638,215,0,-1215,-0.372002625,-852,-0.2608611
38:59.3,55639,255,25,-1957,-0.599184475,-837,-0.256268475
38:59.3,55640,213,0,-467,-0.142983725,-840,-0.257187
38:59.3,55641,256,23,221,0.067664675,-863,-0.264229025
38:59.3,55642,213,0,-1051,-0.321789925,-870,-0.26637225
38:59.4,55643,254,25,-1968,-0.6025524,-861,-0.263616675
38:59.4,55644,213,0,-810,-0.24800175,-870,-0.26637225
38:59.4,55645,254,24,98,0.03000515,-891,-0.272801925
38:59.4,55646,214,0,-1117,-0.341997475,-886,-0.27127105
38:59.4,55647,255,24,-2015,-0.616942625,-861,-0.263616675
38:59.4,55648,214,0,-590,-0.18064325,-860,-0.2633105
38:59.4,55649,255,25,220,0.0673585,-881,-0.269740175
38:59.4,55650,214,0,-1037,-0.317503475,-881,-0.269740175
38:59.4,55651,254,23,-2050,-0.62765875,-861,-0.263616675
38:59.4,55652,212,0,-693,-0.212179275,-856,-0.2620858
38:59.4,55653,253,23,195,0.059704125,-865,-0.264841375
38:59.4,55654,212,0,-1063,-0.325464025,-853,-0.261167275
38:59.4,55655,255,24,-1910,-0.58479425,-828,-0.2535129
38:59.4,55656,213,0,-685,-0.209729875,-827,-0.253206725
38:59.4,55657,254,24,206,0.06307205,-844,-0.2584117
38:59.4,55658,212,0,-1085,-0.332199875,-839,-0.256880825
38:59.4,55659,255,23,-1941,-0.594285675,-815,-0.249532625
38:59.4,55660,211,0,-641,-0.196258175,-817,-0.250144975
38:59.4,55661,252,24,79,0.024187825,-844,-0.2584117
38:59.4,55662,213,0,-1180,-0.3612865,-853,-0.261167275
38:59.4,55663,253,23,-1941,-0.594285675,-847,-0.259330225
38:59.4,55664,213,0,-675,-0.206668125,-863,-0.264229025
38:59.5,55665,253,23,133,0.040721275,-894,-0.27372045
38:59.5,55666,210,0,-1087,-0.332812225,-897,-0.274638975
38:59.5,55667,253,23,-1920,-0.587856,-877,-0.268515475
38:59.5,55668,211,0,-704,-0.2155472,-882,-0.27004635
38:59.5,55669,254,23,211,0.064602925,-908,-0.2780069
38:59.5,55670,212,0,-1120,-0.342916,-912,-0.2792316
38:59.5,55671,252,24,-2130,-0.65215275,-892,-0.2731081
38:59.5,55672,211,0,-604,-0.1849297,-888,-0.2718834
38:59.5,55673,252,21,160,0.048988,-903,-0.276476025
38:59.5,55674,211,0,-1132,-0.3465901,-898,-0.27494515
38:59.5,55675,251,21,-1987,-0.608369725,-875,-0.267903125
38:59.5,55676,212,0,-818,-0.25045115,-872,-0.2669846
38:59.5,55677,252,22,116,0.0355163,-891,-0.272801925
38:59.5,55678,213,0,-1103,-0.337711025,-890,-0.27249575
38:59.5,55679,252,23,-2123,-0.650009525,-870,-0.26637225
38:59.5,55680,212,0,-878,-0.26882165,-871,-0.266678425
38:59.5,55681,251,20,-81,-0.024800175,-894,-0.27372045
38:59.5,55682,213,0,-1150,-0.35210125,-900,-0.2755575
38:59.5,55683,251,21,-2063,-0.631639025,-887,-0.271577225
38:59.5,55684,212,0,-947,-0.289947725,-891,-0.272801925
38:59.5,55685,249,20,162,0.04960035,-912,-0.2792316
38:59.6,55686,213,0,-1083,-0.331587525,-911,-0.278925425
38:59.6,55687,250,19,-1977,-0.605307975,-890,-0.27249575
38:59.6,55688,213,0,-746,-0.22840655,-893,-0.273414275
38:59.6,55689,250,21,176,0.0538868,-916,-0.2804563
38:59.6,55690,213,0,-891,-0.272801925,-916,-0.2804563
38:59.6,55691,250,19,-1827,-0.559381725,-897,-0.274638975
38:59.6,55692,213,0,-762,-0.23330535,-899,-0.275251325
38:59.6,55693,250,19,126,0.03857805,-923,-0.282599525
38:59.6,55694,213,0,-907,-0.277700725,-925,-0.283211875
38:59.6,55695,249,18,-1884,-0.5768337,-908,-0.2780069
38:59.6,55696,213,0,-832,-0.2547376,-914,-0.27984395
38:59.6,55697,249,19,55,0.016839625,-945,-0.289335375
38:59.6,55698,215,0,-909,-0.278313075,-959,-0.293621825
38:59.6,55699,249,20,-1928,-0.5903054,-952,-0.2914786
38:59.7,55700,212,0,-747,-0.228712725,-964,-0.2951527
38:59.7,55701,248,18,361,0.110529175,-999,-0.305868825
38:59.7,55702,214,0,-809,-0.247695575,-1010,-0.30923675
38:59.7,55703,248,19,-1769,-0.541623575,-995,-0.304644125
38:59.7,55704,215,0,-583,-0.178500025,-995,-0.304644125
38:59.7,55705,247,17,488,0.1494134,-1014,-0.31046145
38:59.7,55706,216,0,-604,-0.1849297,-1010,-0.30923675
38:59.7,55707,247,19,-1592,-0.4874306,-979,-0.299745325
38:59.7,55708,215,0,-690,-0.21126075,-962,-0.29454035
38:59.7,55709,247,17,328,0.1004254,-963,-0.294846525
38:59.7,55710,217,0,-736,-0.2253448,-946,-0.28964155
38:59.7,55711,246,18,-1877,-0.574690475,-907,-0.277700725
38:59.7,55712,216,0,-743,-0.227488025,-886,-0.27127105
38:59.7,55713,247,17,129,0.039496575,-890,-0.27249575
38:59.7,55714,216,0,-1024,-0.3135232,-882,-0.27004635
38:59.7,55715,247,18,-1955,-0.598572125,-855,-0.261779625
38:59.7,55716,216,0,-897,-0.274638975,-849,-0.259942575
38:59.7,55717,246,17,103,0.031536025,-868,-0.2657599
38:59.7,55718,216,0,-915,-0.280150125,-869,-0.266066075
38:59.7,55719,245,16,-1780,-0.5449915,-847,-0.259330225
38:59.7,55720,215,0,-831,-0.254431425,-839,-0.256880825
38:59.7,55721,246,16,120,0.036741,-848,-0.2596364
38:59.7,55722,216,0,-924,-0.2829057,-832,-0.2547376
38:59.7,55723,245,17,-1819,-0.556932325,-790,-0.24187825
38:59.7,55724,216,0,-556,-0.1702333,-762,-0.23330535
38:59.7,55725,245,15,516,0.1579863,-756,-0.2314683
38:59.7,55726,217,0,-438,-0.13410465,-735,-0.225038625
38:59.7,55727,246,16,-1436,-0.4396673,-695,-0.212791625
38:59.8,55728,217,0,-136,-0.0416398,-676,-0.2069743
38:59.8,55729,244,17,822,0.25167585,-688,-0.2106484
38:59.8,55730,219,0,-742,-0.22718185,-691,-0.211566925
38:59.8,55731,243,16,-2411,-0.738187925,-681,-0.208505175
38:59.8,55732,219,0,-1682,-0.51498635,-696,-0.2130978
38:59.8,55733,243,16,-893,-0.273414275,-741,-0.226875675
38:59.8,55734,218,0,-1772,-0.5425421,-775,-0.237285625
38:59.8,55735,243,16,-2381,-0.729002675,-788,-0.2412659
38:59.8,55736,218,0,-902,-0.27616985,-812,-0.2486141
38:59.8,55737,244,16,234,0.07164495,-853,-0.261167275
38:59.8,55738,219,0,-743,-0.227488025,-875,-0.267903125
38:59.8,55739,243,17,-1873,-0.573465775,-871,-0.266678425
38:59.8,55740,219,0,-704,-0.2155472,-875,-0.267903125
38:59.8,55741,244,15,325,0.099506875,-891,-0.272801925
38:59.8,55742,220,0,-673,-0.206055775,-877,-0.268515475
38:59.8,55743,244,16,-1673,-0.512230775,-830,-0.25412525
38:59.9,55744,218,0,-731,-0.223813925,-790,-0.24187825
38:59.9,55745,242,15,300,0.0918525,-761,-0.232999175
38:59.9,55746,219,0,-730,-0.22350775,-670,-0.20513725
38:59.9,55747,243,16,-1731,-0.529988925,-568,-0.1739074
38:59.9,55748,221,0,-620,-0.1898285,-616,-0.1886038
38:59.9,55749,243,16,517,0.158292475,-725,-0.221976875
38:59.9,55750,222,0,-654,-0.20023845,-880,-0.269434
38:59.9,55751,242,16,-1718,-0.52600865,-1109,-0.339548075
38:59.9,55752,220,0,-540,-0.1653345,-1468,-0.4494649
38:59.9,55753,242,16,558,0.17084565,-1541,-0.471815675
38:59.9,55754,221,0,-434,-0.13287995,-1285,-0.393434875
38:59.9,55755,243,16,-1817,-0.556319975,-1119,-0.342609825
38:59.9,55756,222,0,-774,-0.23697945,-1122,-0.34352835
38:59.9,55757,243,16,292,0.0894031,-991,-0.303419425
38:59.9,55758,220,0,-581,-0.177887675,-761,-0.232999175
38:59.9,55759,242,16,-1719,-0.526314825,-596,-0.1824803
38:59.9,55760,222,0,-857,-0.262391975,-723,-0.221364525
38:59.9,55761,243,16,292,0.0894031,-824,-0.2522882
38:59.9,55762,223,0,-638,-0.19533965,-753,-0.230549775
38:59.9,55763,243,15,-1601,-0.490186175,-773,-0.236673275
38:59.9,55764,222,0,-671,-0.205443425,-860,-0.2633105
38:59.9,55765,241,14,476,0.1457393,-789,-0.241572075
38:59.9,55766,222,0,-386,-0.11818355,-724,-0.2216707
38:59.9,55767,241,15,-1573,-0.481613275,-659,-0.201769325
38:59.9,55768,223,0,-726,-0.22228305,-632,-0.1935026
38:59.9,55769,242,15,435,0.133186125,-650,-0.19901375
39:00.0,55770,223,0,-334,-0.10226245,-662,-0.20268785
39:00.0,55771,240,16,-1599,-0.489573825,-651,-0.199319925
39:00.0,55772,221,0,-586,-0.17941855,-647,-0.198095225
39:00.0,55773,241,14,592,0.1812556,-656,-0.2008508
39:00.0,55774,224,0,-417,-0.127674975,-643,-0.196870525
39:00.0,55775,241,15,-1555,-0.476102125,-607,-0.185848225
39:00.0,55776,226,0,-601,-0.184011175,-596,-0.1824803
39:00.0,55777,241,15,575,0.176050625,-624,-0.1910532
39:00.0,55778,225,0,-394,-0.12063295,-648,-0.1984014
39:00.0,55779,241,17,-1487,-0.455282225,-647,-0.198095225
39:00.0,55780,224,0,-635,-0.194421125,-656,-0.2008508
39:00.0,55781,240,15,276,0.0845043,-683,-0.209117525
39:00.0,55782,225,0,-576,-0.1763568,-690,-0.21126075
39:00.0,55783,240,15,-1781,-0.545297675,-665,-0.203606375
39:00.0,55784,225,0,-854,-0.26147345,-649,-0.198707575
39:00.0,55785,240,14,227,0.069501725,-658,-0.20146315
39:00.0,55786,227,0,-759,-0.232386825,-655,-0.200544625
39:00.0,55787,240,15,-2032,-0.6221476,-625,-0.191359375
39:00.1,55788,226,0,-1266,-0.38761755,-604,-0.1849297
39:00.1,55789,239,14,-169,-0.051743575,-603,-0.184623525
39:00.1,55790,227,0,-1002,-0.30678735,-586,-0.17941855
39:00.1,55791,239,14,-2219,-0.679402325,-548,-0.1677839
39:00.1,55792,226,0,-1356,-0.4151733,-528,-0.1616604
39:00.1,55793,240,14,-185,-0.056642375,-535,-0.163803625
39:00.1,55794,227,0,-955,-0.292397125,-532,-0.1628851
39:00.1,55795,238,15,-2114,-0.64725395,-506,-0.15492455
39:00.1,55796,227,0,-1346,-0.41211155,-494,-0.15125045
39:00.1,55797,238,13,-165,-0.050518875,-509,-0.155843075
39:00.1,55798,227,0,-1059,-0.324239325,-519,-0.158904825
39:00.1,55799,239,13,-2237,-0.684913475,-511,-0.156455425
39:00.1,55800,227,0,-1263,-0.386699025,-518,-0.15859865
39:00.1,55801,238,14,-133,-0.040721275,-552,-0.1690086
39:00.1,55802,228,0,-956,-0.2927033,-576,-0.1763568
39:00.1,55803,239,13,-2134,-0.65337745,-581,-0.177887675
39:00.2,55804,226,0,-1122,-0.34352835,-610,-0.18676675
39:00.2,55805,239,11,79,0.024187825,-675,-0.206668125
39:00.2,55806,227,0,-908,-0.2780069,-736,-0.2253448
39:00.2,55807,238,13,-2153,-0.659194775,-777,-0.237897975
39:00.2,55808,228,0,-1165,-0.356693875,-875,-0.267903125
39:00.2,55809,237,12,-1,-0.000306175,-992,-0.3037256
39:00.2,55810,229,0,-777,-0.237897975,-961,-0.294234175
39:00.2,55811,237,11,-2001,-0.612656175,-989,-0.302807075
39:00.2,55812,228,0,-1252,-0.3833311,-1027,-0.314441725
39:00.2,55813,237,13,9,0.002755575,-1088,-0.3331184
39:00.2,55814,228,0,-979,-0.299745325,-1130,-0.34597775
39:00.2,55815,237,11,-2257,-0.691036975,-1140,-0.3490395
39:00.2,55816,229,0,-1195,-0.365879125,-1152,-0.3527136
39:00.2,55817,237,11,-31,-0.009491425,-1178,-0.36067415
39:00.2,55818,229,0,-1013,-0.310155275,-1188,-0.3637359
39:00.2,55819,235,11,-2193,-0.671441775,-1169,-0.357918575
39:00.2,55820,230,0,-1527,-0.467529225,-1160,-0.355163
39:00.2,55821,233,13,-133,-0.040721275,-1170,-0.35822475
39:00.2,55822,229,0,-1005,-0.307705875,-1164,-0.3563877
39:00.2,55823,234,11,-2149,-0.657970075,-1133,-0.346896275
39:00.2,55824,230,0,-1193,-0.365266775,-1113,-0.340772775
39:00.2,55825,235,9,24,0.0073482,-1117,-0.341997475
39:00.2,55826,232,0,-1023,-0.313217025,-1108,-0.3392419
39:00.2,55827,234,10,-2193,-0.671441775,-1074,-0.32883195
39:00.2,55828,229,0,-1482,-0.45375135,-1053,-0.322402275
39:00.2,55829,234,10,-38,-0.01163465,-1060,-0.3245455
